object_id;federal_state;district;lor_2021;year_accident;month_accident;hour_accident;weekday;accident_category;accident_type;accident_subtype;light_conditions;accident_involving_bicycle;accident_involving_passenger_car;accident_involving_pedestrian;accident_involving_motorcycle;accident_involving_truck;accident_involving_other;road_condition;coordinates_1a;coordinates_2a;coordinates_1b;coordinates_2b
211281;11;Tempelhof-Schoeneberg;7100103.0;2021;5;15;7;2;1;5;0;1;1;0;0;0;0;0;795969,6614;5825147,869;13,36068412;52,49598463
211280;11;Mitte;1100416.0;2021;5;8;5;3;1;5;0;1;1;0;0;0;0;1;798808,1797;5829313,223;13,4061122;52,53177459
211278;11;Pankow;3400724.0;2021;3;14;4;2;0;1;0;1;0;0;0;0;0;0;799766,6193;5834835,588;13,42518638;52,58074704
211276;11;Treptow-Koepenick;9501737.0;2021;3;10;2;3;0;3;0;1;1;0;0;0;0;0;814242,2069;5822313,542;13,62630686;52,46037407
211274;11;Lichtenberg;11400929.0;2021;3;14;6;3;0;4;0;1;0;1;0;0;0;0;804830,9695;5826495,116;13,49204619;52,50318267
211271;11;Mitte;1100415.0;2021;5;9;4;3;5;2;0;1;1;0;0;0;0;0;798309,2921;5829374,771;13,39883461;52,53259954
211270;11;Tempelhof-Schoeneberg;7100101.0;2021;4;9;5;2;5;3;0;1;1;0;0;0;0;0;794589,3843;5825438,74;13,34066855;52,49933888
211266;11;Mitte;1401047.0;2021;4;19;6;3;1;5;0;1;1;0;0;0;0;0;795423,4491;5830618,317;13,35752033;52,54531863
211265;11;Pankow;3601142.0;2021;5;15;7;3;2;6;0;1;1;0;0;0;0;0;798261,3498;5830916,532;13,3995139;52,54644554
211263;11;Tempelhof-Schoeneberg;7300515.0;2021;4;13;2;3;1;5;0;1;0;0;0;0;1;0;793759,0696;5822941,201;13,32627059;52,47739714
211259;11;Mitte;1400938.0;2021;5;12;5;3;5;7;0;1;1;0;0;0;0;0;794814,31;5831331,888;13,34919714;52,55204519
211255;11;Steglitz-Zehlendorf;6200422.0;2021;4;15;3;3;2;6;0;1;1;0;0;0;0;0;794216,3909;5816862,109;13,32762999;52,42265446
211254;11;Spandau;5200630.0;2021;5;9;3;3;6;7;0;1;0;1;0;0;0;0;784439,8031;5827586,209;13,19339643;52,52397852
211253;11;Reinickendorf;12400618.0;2021;3;18;2;3;3;6;0;1;0;0;0;0;0;0;786909,8814;5838379,451;13,23904233;52,61945134
211250;11;Mitte;1100207.0;2021;5;8;3;3;5;3;0;1;1;0;0;0;0;0;798154,8935;5826711,902;13,39417829;52,50881487
211245;11;Mitte;1100309.0;2021;5;18;6;3;5;2;0;1;0;0;0;0;0;1;798251,2945;5828942,15;13,39759399;52,52875341
211243;11;Friedrichshain-Kreuzberg;2200207.0;2021;4;12;6;2;5;2;0;1;0;0;0;0;1;0;797090,1129;5824709;13,37674876;52,49144188
211240;11;Lichtenberg;11300724.0;2021;3;13;3;3;5;3;0;1;1;0;0;0;0;0;804603,699;5827475,729;13,48960553;52,5120984
211239;11;Treptow-Koepenick;9200819.0;2021;4;12;6;3;1;5;0;1;1;0;0;0;0;0;810487,763;5820173,614;13,56923633;52,44334269
211237;11;Mitte;1100205.0;2021;5;7;3;3;0;2;0;1;1;0;0;0;0;0;796995,1329;5826616,928;13,37705541;52,50859615
211235;11;Charlottenburg-Wilmersdorf;4300414.0;2021;4;15;6;3;0;2;0;1;0;0;0;0;1;0;791560,542;5826638,844;13,29722772;52,51172437
211232;11;Mitte;1100313.0;2021;4;8;3;3;5;3;0;1;0;0;0;0;1;0;799700,5133;5827210,012;13,41733264;52,51243275
211228;11;Friedrichshain-Kreuzberg;2200207.0;2021;3;18;4;3;5;2;0;1;1;0;0;0;0;0;797257,0234;5824804,713;13,37928529;52,49220898
211227;11;Neukoelln;8100314.0;2021;4;18;7;3;5;2;0;1;1;0;0;0;0;0;800365,9658;5824353,417;13,42453285;52,48646203
211226;11;Treptow-Koepenick;9200510.0;2021;3;11;7;2;5;3;0;1;0;0;0;0;1;0;805905,6177;5822714,449;13,50435965;52,46869743
211219;11;Mitte;1200626.0;2021;3;16;4;2;5;3;0;1;1;0;0;0;0;0;795082,9372;5827876,295;13,3500792;52,52092312
211218;11;Lichtenberg;10100205.0;2021;4;5;2;3;5;3;2;1;0;0;0;0;1;1;807664,6435;5833598,85;13,5402375;52,56525565
211217;11;Friedrichshain-Kreuzberg;2100102.0;2021;5;13;1;3;5;2;0;1;1;0;0;0;0;1;798371,7883;5826337,013;13,39702863;52,50533589
211216;11;Friedrichshain-Kreuzberg;2300314.0;2021;5;10;7;3;0;3;0;1;0;0;1;0;0;0;800040,9237;5826344,066;13,42155325;52,50448379
211213;11;Charlottenburg-Wilmersdorf;4300623.0;2021;5;17;7;3;5;2;0;1;1;0;0;0;0;0;792541,5636;5826115,416;13,31118228;52,50650674
211208;11;Mitte;1100311.0;2021;4;16;3;2;3;6;0;1;0;0;0;0;0;0;799719,6565;5827797,125;13,41814273;52,51768477
211207;11;Pankow;3200308.0;2021;3;15;2;3;2;6;0;1;1;0;0;0;0;0;800143,3173;5836329,695;13,43208262;52,59393131
211206;11;Mitte;1100102.0;2021;4;16;5;2;5;3;0;1;1;0;0;0;0;0;796034,1781;5826691,256;13,36300384;52,50978474
211204;11;Mitte;1100416.0;2021;5;8;2;3;1;5;0;1;1;0;0;0;0;0;798492,2876;5829457,047;13,40159827;52,53323684
211201;11;Treptow-Koepenick;9200819.0;2021;4;11;4;3;5;2;0;1;1;0;0;0;0;0;810486,4123;5820325,897;13,56935802;52,44470818
211197;11;Charlottenburg-Wilmersdorf;4501148.0;2021;4;11;2;3;5;2;0;1;1;0;0;0;0;0;793346,9412;5823082,417;13,32034405;52,47888462
211193;11;Charlottenburg-Wilmersdorf;4501043.0;2021;4;12;4;2;0;5;0;1;1;0;0;0;0;0;793065,8394;5824814,253;13,31773965;52,4945609
211192;11;Spandau;5300736.0;2021;3;14;3;3;5;3;0;1;1;0;0;0;0;0;785713,1657;5829289,726;13,21357836;52,53858617
211189;11;Mitte;1401047.0;2021;5;0;3;3;5;3;2;1;1;0;0;0;0;1;795341,8706;5830382,797;13,35611141;52,54325163
211188;11;Charlottenburg-Wilmersdorf;4501042.0;2021;5;19;3;3;2;6;1;1;1;0;0;0;0;0;794188,3239;5825979,062;13,33525481;52,50439892
211186;11;Treptow-Koepenick;9200715.0;2021;4;11;5;3;5;2;0;1;1;0;0;0;0;0;808645,9373;5819162,442;13,54129044;52,4353232
211180;11;Spandau;5100317.0;2021;5;13;1;3;2;6;0;1;1;0;0;0;0;0;786992,4826;5828157,007;13,23141132;52,52775839
211177;11;Mitte;1100309.0;2021;4;15;6;3;0;1;0;1;0;0;0;0;0;0;797748,1908;5828573,284;13,38986931;52,52572201
211174;11;Neukoelln;8200624.0;2021;5;13;4;3;6;7;0;1;0;1;0;0;0;0;800956,6063;5820837,408;13,43003325;52,45462161
211173;11;Reinickendorf;12500824.0;2021;4;13;3;3;1;5;0;1;1;0;0;0;0;0;790957,3405;5836982,189;13,29743225;52,60477309
211161;11;Pankow;3400620.0;2021;4;21;3;3;0;3;2;1;1;0;0;0;0;1;797411,7617;5833971,81;13,38976021;52,57429667
211160;11;Neukoelln;8100102.0;2021;5;9;6;3;5;3;0;1;1;0;0;0;0;1;800136,234;5823278,068;13,42019168;52,47694953
211158;11;Friedrichshain-Kreuzberg;2200208.0;2021;3;20;4;2;0;7;1;1;0;0;0;0;0;0;797652,9418;5824944,91;13,38522478;52,49324994
211156;11;Mitte;1100415.0;2021;3;16;1;3;5;2;0;1;1;0;0;0;0;0;798319,0271;5829378,895;13,3989814;52,53263117
211154;11;Tempelhof-Schoeneberg;7300618.0;2021;5;10;5;3;5;2;0;1;1;0;0;0;0;0;794543,9448;5822496,721;13,33740119;52,47298989
211148;11;Reinickendorf;12200412.0;2021;5;16;7;3;0;3;0;1;1;0;0;0;0;0;790806,9425;5834063,75;13,29265541;52,57869035
211146;11;Treptow-Koepenick;9100101.0;2021;4;16;2;3;0;6;0;1;1;0;0;0;1;0;802429,2097;5824317,903;13,45479374;52,48500478
211145;11;Mitte;1100205.0;2021;5;16;2;3;5;2;0;1;1;0;0;0;0;0;797575,1338;5826531,828;13,38550009;52,50751727
211143;11;Mitte;1200628.0;2021;5;17;7;3;0;2;0;1;1;0;0;0;0;0;796560,7253;5828691,003;13,37252234;52,52742445
211140;11;Mitte;1100415.0;2021;3;11;4;2;3;6;0;1;0;0;0;0;0;0;797696,7862;5829242,278;13,38971285;52,53174677
211139;11;Reinickendorf;12400720.0;2021;5;18;5;3;5;3;0;1;1;0;0;0;0;1;790174,0937;5840068,789;13,28860731;52,63286256
211136;11;Spandau;5400943.0;2021;4;11;6;3;5;3;0;1;1;0;0;0;0;0;780059,2193;5819583,062;13,12227188;52,45448311
211133;11;Neukoelln;8200726.0;2021;4;19;2;3;2;2;0;1;1;0;0;0;0;0;802298,5906;5820579,586;13,44948913;52,4515702
211132;11;Treptow-Koepenick;9401534.0;2021;5;16;2;3;0;1;0;1;0;0;0;0;0;0;810870,5352;5820664,507;13,57530656;52,44752442
211130;11;Charlottenburg-Wilmersdorf;4400728.0;2021;5;9;1;3;9;1;0;1;0;0;0;0;0;0;789752,9333;5823504,462;13,26793966;52,48458716
211129;11;Tempelhof-Schoeneberg;7300516.0;2021;4;21;7;3;5;2;2;1;0;0;0;0;0;0;794038,8804;5821940,463;13,32949651;52,4682754
211127;11;Treptow-Koepenick;9501939.0;2021;4;9;3;3;5;2;0;1;1;0;0;0;0;0;810944,6759;5821588,805;13,57725445;52,45576544
211124;11;Friedrichshain-Kreuzberg;2300316.0;2021;5;8;6;3;5;3;0;1;1;0;0;0;0;1;800984,2432;5826066,843;13,43515871;52,50147943
211121;11;Friedrichshain-Kreuzberg;2400623.0;2021;4;9;1;2;0;1;0;1;0;0;0;0;0;0;800420,1163;5827115,939;13,42781969;52,5111937
211120;11;Mitte;1100207.0;2021;3;6;6;3;3;6;0;1;1;0;0;0;0;1;798846,5314;5827405,156;13,4049614;52,51465048
211113;11;Mitte;1100309.0;2021;4;19;3;3;5;2;1;1;1;0;0;0;0;0;798685,3961;5828668,026;13,40372787;52,52605861
211111;11;Pankow;3601244.0;2021;3;16;4;3;5;3;0;1;1;0;0;0;0;0;800082,228;5831671,924;13,42696857;52,55221644
211110;11;Neukoelln;8100314.0;2021;4;18;2;3;5;2;0;1;0;0;0;0;1;0;800337,3338;5824337,35;13,42409798;52,48633376
211109;11;Pankow;3400724.0;2021;5;9;2;3;5;2;0;1;0;0;0;0;1;0;800024,891;5834656,64;13,42882467;52,57900075
211098;11;Steglitz-Zehlendorf;6300524.0;2021;3;15;2;3;2;7;0;1;1;0;0;0;0;0;788954,5289;5817125,577;13,25069417;52,42782055
211093;11;Tempelhof-Schoeneberg;7501029.0;2021;3;15;3;3;5;2;0;1;1;0;0;0;0;0;797494,102;5820206,071;13,37866592;52,45085784
211092;11;Charlottenburg-Wilmersdorf;4300416.0;2021;4;11;2;3;0;7;0;1;0;0;0;0;0;0;791560,1679;5826491,326;13,29709299;52,5104021
211091;11;Friedrichshain-Kreuzberg;2500833.0;2021;5;13;2;2;5;3;0;1;1;0;0;0;0;0;802251,2526;5827327,009;13,45491168;52,51207401
211089;11;Steglitz-Zehlendorf;6300524.0;2021;5;8;4;3;1;5;0;1;1;0;0;0;0;0;788536,3358;5817278,77;13,24469281;52,42941474
211086;11;Neukoelln;8100310.0;2021;4;14;4;3;1;5;0;1;0;0;0;0;1;0;800989,0138;5824791,84;13,43407678;52,49004862
211085;11;Friedrichshain-Kreuzberg;2200210.0;2021;3;8;4;2;3;6;0;1;1;0;0;0;0;0;798198,5573;5825070,652;13,39335006;52,49407926
211084;11;Friedrichshain-Kreuzberg;2300315.0;2021;5;18;7;3;2;6;0;1;1;0;0;0;0;0;800153,1365;5825759,691;13,4226748;52,49918409
211083;11;Marzahn-Hellersdorf;10200629.0;2021;4;13;2;3;5;3;0;1;1;0;0;0;0;0;811035,0922;5829169,091;13,58565555;52,52364433
211082;11;Charlottenburg-Wilmersdorf;4400728.0;2021;5;15;2;3;5;2;0;1;1;0;0;0;0;0;790674,4889;5822688,019;13,28076089;52,47677782
211077;11;Mitte;1100205.0;2021;3;12;4;3;5;3;0;1;1;0;0;0;0;0;796974,8975;5826858,743;13,37697388;52,51077478
211075;11;Friedrichshain-Kreuzberg;2200210.0;2021;5;16;4;3;3;6;0;1;1;0;0;0;0;0;798152,421;5825444,695;13,39300728;52,4974573
211074;11;Marzahn-Hellersdorf;10200627.0;2021;4;17;3;3;3;6;0;1;1;0;0;0;0;0;811292,4458;5829779,427;13,59000788;52,52896688
211068;11;Charlottenburg-Wilmersdorf;4200311.0;2021;4;15;4;3;5;2;0;1;1;0;0;0;0;0;790506,8058;5826184,672;13,28134779;52,50821492
211067;11;Mitte;1100207.0;2021;5;9;1;2;5;3;0;1;1;0;0;0;0;0;798559,7937;5826813,427;13,40021762;52,50950347
211060;11;Neukoelln;8200730.0;2021;4;18;4;3;5;2;0;1;1;0;0;0;0;0;801370,6877;5819268,199;13,43469305;52,44032814
211059;11;Mitte;1401045.0;2021;3;14;3;3;1;5;0;1;1;0;0;0;0;0;796692,574;5831726,979;13,37717137;52,5545669
211058;11;Charlottenburg-Wilmersdorf;4500937.0;2021;4;17;6;3;1;5;0;1;1;0;0;0;0;0;791847,8256;5825233,715;13,30021719;52,49897398
211057;11;Mitte;1300834.0;2021;3;13;6;3;3;6;0;1;1;0;0;0;0;0;798046,399;5830869,262;13,396311;52,54613947
211056;11;Treptow-Koepenick;9200613.0;2021;5;18;2;3;1;5;0;1;1;0;0;0;0;0;808157,7524;5821058,19;13,53588021;52,45258833
211055;11;Charlottenburg-Wilmersdorf;4501153.0;2021;5;16;5;3;5;2;0;1;1;0;0;0;0;0;793944,2742;5823436,154;13,32942603;52,48173453
211054;11;Pankow;3500933.0;2021;5;19;4;3;2;6;0;1;1;0;0;0;0;0;801939,4522;5831698,878;13,45430209;52,5514317
211050;11;Neukoelln;8100314.0;2021;3;9;4;3;3;6;0;1;1;0;0;0;0;0;801036,4536;5823868,377;13,43393935;52,48174521
211047;11;Neukoelln;8401241.0;2021;3;17;3;3;0;1;0;1;0;0;0;0;0;0;804060,2892;5818557,452;13,47349386;52,4324691
211046;11;Friedrichshain-Kreuzberg;2100104.0;2021;4;7;2;3;1;6;0;1;1;0;0;0;0;0;798896,5979;5826275,374;13,40468247;52,50449614
211043;11;Steglitz-Zehlendorf;6300634.0;2021;5;12;3;3;5;2;0;1;1;0;0;0;0;0;792121,3734;5818808,284;13,29860915;52,44122432
211042;11;Charlottenburg-Wilmersdorf;4300620.0;2021;5;17;5;3;5;2;0;1;0;0;0;0;1;0;793465,169;5827527,073;13,32599623;52,51866557
211040;11;Pankow;3501038.0;2021;4;14;5;3;5;3;0;1;1;0;0;0;0;0;803568,972;5832277,594;13,4787908;52,55571285
211038;11;Tempelhof-Schoeneberg;7300516.0;2021;3;18;2;3;1;5;0;1;1;0;0;0;0;0;794033,3706;5821631,691;13,32914355;52,46551036
211036;11;Charlottenburg-Wilmersdorf;4501042.0;2021;3;11;4;3;0;7;0;1;0;0;0;0;0;1;794309,0241;5825566,16;13,33666301;52,5006324
211034;11;Mitte;1100309.0;2021;4;12;2;3;1;5;0;1;1;0;0;0;0;0;798467,361;5828975,331;13,40079938;52,52893258
211031;11;Treptow-Koepenick;9100409.0;2021;5;14;1;3;0;7;0;1;0;0;0;0;0;0;807176,514;5819865,882;13,52038963;52,44245479
211027;11;Neukoelln;8100102.0;2021;5;19;4;3;2;6;0;1;1;0;0;0;0;1;800568,1936;5823276,351;13,42653112;52,47669659
211025;11;Treptow-Koepenick;9200819.0;2021;3;5;3;2;5;3;2;1;1;0;0;0;0;0;810056,8643;5819476,836;13,56227054;52,43734282
211020;11;Neukoelln;8100312.0;2021;4;14;4;3;0;4;0;1;0;1;0;0;0;0;801311,0452;5824211,998;13,43828118;52,48467372
211019;11;Friedrichshain-Kreuzberg;2100104.0;2021;3;18;4;2;5;3;0;1;1;0;0;0;0;0;799410,6206;5826157,35;13,41212684;52,5031564
211015;11;Mitte;1100205.0;2021;5;20;2;3;5;3;0;1;1;0;0;0;0;0;797398,5979;5826956,056;13,38328572;52,51141625
211013;11;Neukoelln;8100521.0;2021;5;18;4;3;5;3;0;1;1;0;0;0;0;0;802953,496;5822471,138;13,46081349;52,46816165
211011;11;Mitte;1100310.0;2021;4;21;6;3;1;5;2;1;1;0;0;0;0;0;798987,57;5828560,489;13,40807202;52,52492907
211010;11;Neukoelln;8200622.0;2021;5;11;4;3;6;4;0;1;0;1;0;0;0;0;801268,4221;5821509,861;13,43521499;52,46047725
211008;11;Neukoelln;8100105.0;2021;3;18;1;3;6;6;0;1;0;1;0;0;0;0;800839,0139;5822115,149;13,42945944;52,46613923
211007;11;Mitte;1100207.0;2021;4;8;5;3;5;3;0;1;1;0;0;0;0;0;797892,6009;5826671,194;13,39028855;52,50859326
211003;11;Friedrichshain-Kreuzberg;2300316.0;2021;4;8;5;3;1;5;0;1;1;0;0;0;0;1;801087,7852;5826315,553;13,43690437;52,50365156
211001;11;Treptow-Koepenick;9200614.0;2021;4;7;3;3;0;1;0;1;0;0;0;0;0;0;808090,7057;5820968,768;13,53481419;52,45182471
210999;11;Treptow-Koepenick;9200715.0;2021;4;10;2;3;5;3;0;1;0;0;0;0;1;0;809218,816;5818619,013;13,54918817;52,43012948
210994;11;Treptow-Koepenick;9501939.0;2021;3;9;3;3;5;3;0;1;1;0;0;0;0;0;810822,8129;5821366,1;13,57525949;52,45383895
210992;11;Mitte;1100308.0;2021;3;14;6;3;5;3;0;1;1;0;0;0;0;1;796928,8497;5828126,166;13,37742846;52,52216094
210989;11;Mitte;1100312.0;2021;5;17;4;2;5;3;0;1;1;0;0;0;0;0;799488,4747;5827073,169;13,41409431;52,51132261
210987;11;Pankow;3400828.0;2021;4;15;5;3;5;7;0;1;1;0;0;0;0;0;799724,1576;5832504,329;13,42245485;52,5598747
210985;11;Lichtenberg;11300617.0;2021;3;19;4;3;5;2;2;1;1;0;0;0;0;0;803066,0807;5829528,161;13,46888746;52,53135042
210980;11;Reinickendorf;12100205.0;2021;5;17;3;3;5;3;0;1;1;0;0;0;0;0;795564,3886;5834516,939;13,36306544;52,5801896
210977;11;Friedrichshain-Kreuzberg;2200212.0;2021;4;15;1;3;5;3;0;1;1;0;0;0;0;1;799611,2348;5824523,121;13,41360374;52,48839787
210974;11;Tempelhof-Schoeneberg;7100206.0;2021;3;19;1;3;0;3;0;1;0;0;0;0;1;0;796112,5526;5824921,606;13,36258167;52,49387887
210972;11;Friedrichshain-Kreuzberg;2200209.0;2021;3;12;5;3;0;7;0;1;0;0;0;0;0;0;797102,9566;5824439,211;13,37669683;52,48901651
210971;11;Neukoelln;8100312.0;2021;5;13;3;3;1;5;0;1;1;0;0;0;0;0;801464,7265;5824102,005;13,44043804;52,483603
210970;11;Charlottenburg-Wilmersdorf;4501146.0;2021;4;15;1;3;5;7;0;1;1;0;0;0;0;0;793217,4336;5823926,706;13,31918518;52,48652294
210969;11;Charlottenburg-Wilmersdorf;4100101.0;2021;5;2;2;3;0;1;2;1;0;0;0;0;0;0;789604,5615;5830350,335;13,27171948;52,54604054
210967;11;Spandau;5300737.0;2021;5;15;1;3;5;2;0;1;1;0;0;0;0;0;787749,2835;5830017,576;13,24414739;52,54404032
210966;11;Charlottenburg-Wilmersdorf;4400832.0;2021;4;12;4;3;5;3;0;1;1;0;0;0;0;0;791346,5215;5821988,648;13,29001692;52,47014986
210965;11;Pankow;3400721.0;2021;5;13;6;3;5;3;0;1;0;0;0;0;1;0;797776,9225;5832954,855;13,3942197;52,56498139
210964;11;Steglitz-Zehlendorf;6200314.0;2021;4;16;2;3;5;3;0;1;0;0;1;0;0;0;794718,6581;5818101,715;13,33608727;52,43349669
210960;11;Spandau;5100104.0;2021;4;20;4;3;5;3;1;1;1;0;0;0;0;0;785997,2099;5831721,833;13,21984976;52,56024279
210959;11;Spandau;5200528.0;2021;3;14;3;3;5;2;0;1;1;0;0;0;0;0;783251,4561;5826372,86;13,17489452;52,51371799
210957;11;Mitte;1300733.0;2021;3;19;7;2;1;5;1;1;1;0;0;0;0;0;797544,8367;5831285,817;13,38930957;52,55014751
210956;11;Friedrichshain-Kreuzberg;2300419.0;2021;5;18;4;3;5;3;1;1;1;0;0;0;0;1;801590,6399;5825952,041;13,44396115;52,50011564
210955;11;Mitte;1401045.0;2021;5;12;3;3;5;2;0;1;1;0;0;0;0;0;796704,6463;5831624,16;13,37725701;52,55363867
210952;11;Treptow-Koepenick;9100408.0;2021;5;5;7;3;5;2;0;1;1;0;0;0;0;0;806528,6391;5820098,024;13,51110061;52,44489888
210949;11;Neukoelln;8100314.0;2021;4;10;6;3;5;3;0;1;0;0;1;0;0;0;800367,4853;5824325,521;13,42453002;52,48621115
210947;11;Spandau;5100312.0;2021;5;15;6;3;5;2;0;1;1;0;0;0;0;0;784488,9296;5830919,965;13,19697306;52,55384341
210946;11;Charlottenburg-Wilmersdorf;4400726.0;2021;3;19;4;3;5;3;0;1;1;0;0;0;0;0;790852,3043;5823648,922;13,28420991;52,48529773
210945;11;Tempelhof-Schoeneberg;7100204.0;2021;4;18;6;3;1;5;0;1;1;0;0;0;0;0;795501,6469;5824750,513;13,35345779;52,49267624
210942;11;Treptow-Koepenick;9200715.0;2021;5;16;6;3;5;3;0;1;1;0;0;0;0;1;807398,0468;5818318,354;13,52221575;52,42846095
210941;11;Mitte;1100312.0;2021;5;17;4;3;1;5;0;1;1;0;0;0;0;0;799257,7479;5826928,986;13,41057499;52,51015685
210938;11;Reinickendorf;12200309.0;2021;4;18;4;3;5;2;0;1;1;0;0;0;0;0;793041,5728;5832662,813;13,32430149;52,56493291
210934;11;Reinickendorf;12400617.0;2021;5;17;6;3;2;6;0;1;1;0;0;0;0;0;785768,9057;5836840,089;13,22090473;52,60625133
210933;11;Treptow-Koepenick;9501737.0;2021;4;15;3;3;0;1;0;1;0;0;0;0;0;0;814206,1082;5821659,548;13,62516187;52,45453442
210928;11;Mitte;1200623.0;2021;3;16;4;3;5;2;0;1;1;0;0;0;0;0;794957,557;5829449,752;13,34963251;52,5350958
210923;11;Steglitz-Zehlendorf;6400840.0;2021;5;22;4;3;5;2;2;1;1;0;0;0;0;0;788833,4552;5819602,443;13,25105894;52,45009093
210919;11;Neukoelln;8100103.0;2021;3;14;4;3;2;7;0;1;1;0;0;0;0;0;800597,7063;5823187,771;13,42688451;52,47588637
210918;11;Pankow;3500932.0;2021;4;13;7;3;0;2;0;1;1;0;0;0;0;0;801854,9584;5832900,984;13,45415288;52,56225293
210917;11;Mitte;1300836.0;2021;4;8;2;3;5;3;0;1;1;0;0;0;0;0;796500,9258;5830346,851;13,37312066;52,54229992
210911;11;Pankow;3601245.0;2021;5;17;5;3;5;3;0;1;1;0;0;0;0;0;800467,11;5831061,165;13,43207547;52,5465299
210909;11;Spandau;5100104.0;2021;4;8;2;3;5;2;0;1;0;0;0;1;0;0;785209,4833;5831445,376;13,2080235;52,55817731
210907;11;Mitte;1300836.0;2021;5;18;4;2;1;5;0;1;1;0;0;0;0;0;796691,9015;5829859,969;13,37549368;52,5378316
210904;11;Charlottenburg-Wilmersdorf;4200311.0;2021;4;11;6;3;5;3;0;1;0;0;0;0;1;0;790430,1974;5825978,652;13,28004245;52,50640872
210902;11;Treptow-Koepenick;9200511.0;2021;5;10;2;3;0;2;0;1;1;0;0;0;0;0;807848,4591;5822058,364;13,53226524;52,46172628
210900;11;Mitte;1100101.0;2021;5;14;2;3;5;3;0;1;1;0;0;0;0;0;794570,1647;5826081,533;13,34095487;52,50511149
210899;11;Treptow-Koepenick;9300920.0;2021;4;7;4;3;5;2;2;1;1;0;0;0;0;0;808841,1667;5817390,135;13,54251671;52,41932954
210898;11;Neukoelln;8401243.0;2021;5;12;7;3;5;3;0;1;0;0;0;0;0;0;805772,322;5817107,054;13,49727237;52,41851554
210894;11;Reinickendorf;12200310.0;2021;4;18;5;3;6;7;1;1;0;1;0;0;0;0;792204,5268;5833644,993;13,31285293;52,57418767
210892;11;Mitte;1200522.0;2021;5;15;4;2;1;5;0;1;1;0;0;0;0;0;794256,5498;5828091,518;13,3381251;52,52329903
210890;11;Steglitz-Zehlendorf;6400838.0;2021;3;16;3;2;5;3;0;1;0;0;0;0;1;0;787067,6434;5818090,685;13,22384775;52,43746691
210888;11;Neukoelln;8200623.0;2021;3;12;6;3;5;2;0;1;1;0;0;0;0;0;802455,8016;5820690,541;13,45189599;52,45247774
210883;11;Pankow;3601245.0;2021;4;19;3;3;5;3;0;1;1;0;0;0;0;0;800230,7406;5831186,584;13,42871357;52,54778438
210882;11;Neukoelln;8401241.0;2021;3;17;3;3;5;3;1;1;1;0;0;0;0;0;804304,1851;5819652,028;13,47806673;52,44214398
210879;11;Treptow-Koepenick;9401635.0;2021;5;20;5;3;3;6;0;1;1;0;0;0;0;1;817812,5588;5817972,443;13,67455332;52,41941197
210871;11;Tempelhof-Schoeneberg;7200409.0;2021;4;16;6;3;1;5;0;1;1;0;0;0;0;0;795838,0255;5824326,337;13,3580213;52,48869163
210869;11;Charlottenburg-Wilmersdorf;4200308.0;2021;4;14;4;3;5;2;0;1;1;0;0;0;0;0;790210,9262;5827298,062;13,27797148;52,51835407
210866;11;Charlottenburg-Wilmersdorf;4500939.0;2021;4;10;2;3;0;3;0;1;1;0;0;0;0;0;792204,2753;5824876,433;13,30513975;52,49558027
210865;11;Reinickendorf;12200309.0;2021;5;14;2;3;5;2;0;1;0;0;0;0;1;0;793492,2332;5832428,374;13,33072369;52,56258855
210861;11;Charlottenburg-Wilmersdorf;4200311.0;2021;5;13;4;3;0;3;0;1;1;0;0;0;0;0;790739,7919;5826718,092;13,28523697;52,51287292
210851;11;Treptow-Koepenick;9200715.0;2021;5;6;3;3;0;2;0;1;0;0;0;0;1;0;809480,6822;5818371,539;13,55279852;52,42776357
210850;11;Neukoelln;8200832.0;2021;4;19;1;3;1;5;2;1;1;0;0;0;0;0;801520,8131;5816580,527;13,43447191;52,41615485
210847;11;Treptow-Koepenick;9200715.0;2021;5;17;1;3;5;2;0;1;1;0;0;0;0;0;809404,156;5818446,512;13,55174595;52,42847875
210842;11;Charlottenburg-Wilmersdorf;4300620.0;2021;4;8;2;3;5;2;0;1;1;0;0;0;0;0;794159,5592;5827006,593;13,33574032;52,51362566
210840;11;Friedrichshain-Kreuzberg;2100104.0;2021;5;11;6;3;5;2;0;1;0;0;0;1;0;1;799185,1007;5826256;13,4089029;52,50416435
210839;11;Friedrichshain-Kreuzberg;2400521.0;2021;5;7;5;3;5;2;0;1;0;0;0;0;1;0;800485,7326;5828469,318;13,43000598;52,52328828
210838;11;Pankow;3601244.0;2021;4;15;2;3;5;3;0;1;1;0;0;0;0;0;800085,06;5831671,331;13,42700967;52,55220956
210837;11;Pankow;3601244.0;2021;3;14;4;2;5;3;0;1;1;0;0;0;0;0;800084,1161;5831671,529;13,42699597;52,55221185
210836;11;Pankow;3400618.0;2021;5;7;4;3;3;6;0;1;0;0;0;1;0;0;796189,5773;5836498,118;13,37403638;52,59760866
210834;11;Neukoelln;8200832.0;2021;3;16;2;3;2;6;0;1;1;0;0;0;0;0;801544,055;5817531,435;13,43566958;52,42466538
210832;11;Reinickendorf;12200309.0;2021;3;19;5;3;1;5;2;1;1;0;0;0;0;0;793198,0862;5832620,806;13,32656682;52,56447208
210831;11;Steglitz-Zehlendorf;6300633.0;2021;5;12;2;3;5;3;0;1;1;0;0;0;0;0;792938,1633;5819048,805;13,3108023;52,44294362
